No.,Time,Source,Destination,Protocol,Length
11,0.011027000,192.168.45.2,192.168.45.4,IPv4,1514
12,0.011818000,192.168.45.2,192.168.45.4,IPv4,1514
13,0.013355000,192.168.45.2,192.168.45.4,IPv4,1514
14,0.015648000,192.168.45.2,192.168.45.4,IPv4,1514
15,0.016440000,192.168.45.2,192.168.45.4,IPv4,1514
16,0.017977000,192.168.45.2,192.168.45.4,IPv4,1514
17,0.019520000,192.168.45.2,192.168.45.4,IPv4,1514
18,0.022562000,192.168.45.2,192.168.45.4,IPv4,1514
19,0.023355000,192.168.45.2,192.168.45.4,IPv4,1514
20,0.024411000,192.168.45.2,192.168.45.4,UDP,564
21,0.025180000,192.168.45.2,192.168.45.4,IPv4,1514
22,0.025967000,192.168.45.2,192.168.45.4,IPv4,1514
23,0.028260000,192.168.45.2,192.168.45.4,IPv4,1514
24,0.029802000,192.168.45.2,192.168.45.4,IPv4,1514
25,0.030589000,192.168.45.2,192.168.45.4,IPv4,1514
26,0.031383000,192.168.45.2,192.168.45.4,IPv4,1514
27,0.032172000,192.168.45.2,192.168.45.4,IPv4,1514
28,0.034465000,192.168.45.2,192.168.45.4,IPv4,1514
29,0.036755000,192.168.45.2,192.168.45.4,IPv4,1514
30,0.038298000,192.168.45.2,192.168.45.4,IPv4,1514
31,0.039172000,192.168.45.2,192.168.45.4,UDP,210
32,0.039947000,192.168.45.2,192.168.45.4,IPv4,1514
33,0.041486000,192.168.45.2,192.168.45.4,IPv4,1514
34,0.043773000,192.168.45.2,192.168.45.4,IPv4,1514
35,0.044567000,192.168.45.2,192.168.45.4,IPv4,1514
36,0.046859000,192.168.45.2,192.168.45.4,IPv4,1514
37,0.047646000,192.168.45.2,192.168.45.4,IPv4,1514
38,0.048441000,192.168.45.2,192.168.45.4,IPv4,1514
39,0.050732000,192.168.45.2,192.168.45.4,IPv4,1514
40,0.051521000,192.168.45.2,192.168.45.4,IPv4,1514
41,0.053063000,192.168.45.2,192.168.45.4,IPv4,1514
42,0.053852000,192.168.45.2,192.168.45.4,IPv4,1514
43,0.055030000,192.168.45.2,192.168.45.4,UDP,802
57,0.074029000,192.168.45.2,192.168.45.4,IPv4,1514
58,0.075568000,192.168.45.2,192.168.45.4,IPv4,1514
