No.,Time,Source,Destination,Protocol,Length
1,0.000000000,192.168.45.2,192.168.45.4,IPv4,1514
2,0.001535000,192.168.45.2,192.168.45.4,IPv4,1514
3,0.002330000,192.168.45.2,192.168.45.4,IPv4,1514
4,0.003867000,192.168.45.2,192.168.45.4,IPv4,1514
5,0.006157000,192.168.45.2,192.168.45.4,IPv4,1514
6,0.007701000,192.168.45.2,192.168.45.4,IPv4,1514
7,0.009243000,192.168.45.2,192.168.45.4,IPv4,1514
8,0.010031000,192.168.45.2,192.168.45.4,IPv4,1514
9,0.011571000,192.168.45.2,192.168.45.4,IPv4,1514
10,0.012503000,192.168.45.2,192.168.45.4,UDP,315
11,0.014023000,192.168.45.2,192.168.45.4,IPv4,1514
12,0.014811000,192.168.45.2,192.168.45.4,IPv4,1514
13,0.017103000,192.168.45.2,192.168.45.4,IPv4,1514
14,0.017900000,192.168.45.2,192.168.45.4,IPv4,1514
15,0.018684000,192.168.45.2,192.168.45.4,IPv4,1514
16,0.020977000,192.168.45.2,192.168.45.4,IPv4,1514
17,0.023270000,192.168.45.2,192.168.45.4,IPv4,1514
18,0.024054000,192.168.45.2,192.168.45.4,IPv4,1514
19,0.025599000,192.168.45.2,192.168.45.4,IPv4,1514
20,0.027143000,192.168.45.2,192.168.45.4,IPv4,1514
21,0.028978000,192.168.45.2,192.168.45.4,UDP,625
22,0.029745000,192.168.45.2,192.168.45.4,IPv4,1514
23,0.031287000,192.168.45.2,192.168.45.4,IPv4,1514
24,0.035078000,192.168.45.2,192.168.45.4,IPv4,1514
25,0.036620000,192.168.45.2,192.168.45.4,IPv4,1514
26,0.038158000,192.168.45.2,192.168.45.4,IPv4,1514
27,0.039702000,192.168.45.2,192.168.45.4,IPv4,1514
28,0.041992000,192.168.45.2,192.168.45.4,IPv4,1514
29,0.044282000,192.168.45.2,192.168.45.4,IPv4,1514
30,0.046574000,192.168.45.2,192.168.45.4,IPv4,1514
31,0.048111000,192.168.45.2,192.168.45.4,IPv4,1514
32,0.051152000,192.168.45.2,192.168.45.4,IPv4,1514
33,0.051945000,192.168.45.2,192.168.45.4,IPv4,1514
34,0.054987000,192.168.45.2,192.168.45.4,IPv4,1514
35,0.056529000,192.168.45.2,192.168.45.4,IPv4,1514
36,0.057318000,192.168.45.2,192.168.45.4,IPv4,1514
37,0.058862000,192.168.45.2,192.168.45.4,IPv4,1514
38,0.061894000,192.168.45.2,192.168.45.4,IPv4,1514
39,0.062688000,192.168.45.2,192.168.45.4,IPv4,1514
40,0.064234000,192.168.45.2,192.168.45.4,IPv4,1514
51,0.286389000,192.168.45.2,192.168.45.4,IPv4,1514
52,0.288681000,192.168.45.2,192.168.45.4,IPv4,1514
53,0.290973000,192.168.45.2,192.168.45.4,IPv4,1514
54,0.293258000,192.168.45.2,192.168.45.4,IPv4,1514
55,0.295550000,192.168.45.2,192.168.45.4,IPv4,1514
56,0.296344000,192.168.45.2,192.168.45.4,IPv4,1514
69,0.481267000,192.168.45.2,192.168.45.4,IPv4,1514
81,0.627945000,192.168.45.2,192.168.45.4,IPv4,1514
82,0.630237000,192.168.45.2,192.168.45.4,IPv4,1514
83,0.632528000,192.168.45.2,192.168.45.4,IPv4,1514
84,0.634066000,192.168.45.2,192.168.45.4,IPv4,1514
85,0.635609000,192.168.45.2,192.168.45.4,IPv4,1514
86,0.637150000,192.168.45.2,192.168.45.4,IPv4,1514
87,0.638689000,192.168.45.2,192.168.45.4,IPv4,1514
88,0.640981000,192.168.45.2,192.168.45.4,IPv4,1514
89,0.642521000,192.168.45.2,192.168.45.4,IPv4,1514
90,0.643311000,192.168.45.2,192.168.45.4,IPv4,1514
91,0.644855000,192.168.45.2,192.168.45.4,IPv4,1514
92,0.647894000,192.168.45.2,192.168.45.4,IPv4,1514
93,0.649437000,192.168.45.2,192.168.45.4,IPv4,1514
94,0.649571000,192.168.45.2,192.168.45.4,UDP,226
95,0.650343000,192.168.45.2,192.168.45.4,IPv4,1514
96,0.652630000,192.168.45.2,192.168.45.4,IPv4,1514
97,0.653425000,192.168.45.2,192.168.45.4,IPv4,1514
98,0.655715000,192.168.45.2,192.168.45.4,IPv4,1514
99,0.658009000,192.168.45.2,192.168.45.4,IPv4,1514
100,0.660299000,192.168.45.2,192.168.45.4,IPv4,1514
101,0.662587000,192.168.45.2,192.168.45.4,IPv4,1514
102,0.663381000,192.168.45.2,192.168.45.4,IPv4,1514
103,0.665672000,192.168.45.2,192.168.45.4,IPv4,1514
104,0.667212000,192.168.45.2,192.168.45.4,IPv4,1514
105,0.668512000,192.168.45.2,192.168.45.4,UDP,1045
106,0.669275000,192.168.45.2,192.168.45.4,IPv4,1514
121,1.041057000,192.168.45.2,192.168.45.4,IPv4,1514
122,1.043349000,192.168.45.2,192.168.45.4,IPv4,1514
123,1.044139000,192.168.45.2,192.168.45.4,IPv4,1514
124,1.045679000,192.168.45.2,192.168.45.4,IPv4,1514
125,1.047224000,192.168.45.2,192.168.45.4,IPv4,1514
126,1.048012000,192.168.45.2,192.168.45.4,IPv4,1514
127,1.048805000,192.168.45.2,192.168.45.4,IPv4,1514
128,1.051093000,192.168.45.2,192.168.45.4,IPv4,1514
129,1.053384000,192.168.45.2,192.168.45.4,IPv4,1514
130,1.054178000,192.168.45.2,192.168.45.4,IPv4,1514
142,1.314710000,192.168.45.2,192.168.45.4,IPv4,1514
143,1.317001000,192.168.45.2,192.168.45.4,IPv4,1514
144,1.319287000,192.168.45.2,192.168.45.4,IPv4,1514
158,1.479450000,192.168.45.2,192.168.45.4,IPv4,1514
170,1.640512000,192.168.45.2,192.168.45.4,IPv4,1514
171,1.641300000,192.168.45.2,192.168.45.4,IPv4,1514
172,1.642094000,192.168.45.2,192.168.45.4,IPv4,1514
173,1.644398000,192.168.45.2,192.168.45.4,IPv4,1514
174,1.645213000,192.168.45.2,192.168.45.4,IPv4,1514
175,1.647465000,192.168.45.2,192.168.45.4,IPv4,1514
176,1.649007000,192.168.45.2,192.168.45.4,IPv4,1514
177,1.649798000,192.168.45.2,192.168.45.4,IPv4,1514
178,1.650591000,192.168.45.2,192.168.45.4,IPv4,1514
179,1.651379000,192.168.45.2,192.168.45.4,IPv4,1514
180,1.653672000,192.168.45.2,192.168.45.4,IPv4,1514
181,1.654460000,192.168.45.2,192.168.45.4,IPv4,1514
182,1.656751000,192.168.45.2,192.168.45.4,IPv4,1514
183,1.658382000,192.168.45.2,192.168.45.4,UDP,223
184,1.659156000,192.168.45.2,192.168.45.4,IPv4,1514
185,1.659944000,192.168.45.2,192.168.45.4,IPv4,1514
186,1.660736000,192.168.45.2,192.168.45.4,IPv4,1514
187,1.662275000,192.168.45.2,192.168.45.4,IPv4,1514
188,1.664573000,192.168.45.2,192.168.45.4,IPv4,1514
189,1.665361000,192.168.45.2,192.168.45.4,IPv4,1514
190,1.666147000,192.168.45.2,192.168.45.4,IPv4,1514
191,1.666943000,192.168.45.2,192.168.45.4,IPv4,1514
192,1.668486000,192.168.45.2,192.168.45.4,IPv4,1514
193,1.670777000,192.168.45.2,192.168.45.4,IPv4,1514
194,1.673145000,192.168.45.2,192.168.45.4,UDP,199
195,1.673918000,192.168.45.2,192.168.45.4,IPv4,1514
196,1.675459000,192.168.45.2,192.168.45.4,IPv4,1514
197,1.676248000,192.168.45.2,192.168.45.4,IPv4,1514
198,1.677040000,192.168.45.2,192.168.45.4,IPv4,1514
199,1.678578000,192.168.45.2,192.168.45.4,IPv4,1514
200,1.679372000,192.168.45.2,192.168.45.4,IPv4,1514
201,1.682412000,192.168.45.2,192.168.45.4,IPv4,1514
202,1.684707000,192.168.45.2,192.168.45.4,IPv4,1514
203,1.685491000,192.168.45.2,192.168.45.4,IPv4,1514
204,1.686285000,192.168.45.2,192.168.45.4,IPv4,1514
205,1.689327000,192.168.45.2,192.168.45.4,IPv4,1514
206,1.690870000,192.168.45.2,192.168.45.4,IPv4,1514
207,1.691656000,192.168.45.2,192.168.45.4,IPv4,1514
208,1.692561000,192.168.45.2,192.168.45.4,UDP,262
209,1.693339000,192.168.45.2,192.168.45.4,IPv4,1514
210,1.694871000,192.168.45.2,192.168.45.4,IPv4,1514
211,1.695664000,192.168.45.2,192.168.45.4,IPv4,1514
212,1.697958000,192.168.45.2,192.168.45.4,IPv4,1514
213,1.699493000,192.168.45.2,192.168.45.4,IPv4,1514
214,1.700288000,192.168.45.2,192.168.45.4,IPv4,1514
215,1.701076000,192.168.45.2,192.168.45.4,IPv4,1514
216,1.703368000,192.168.45.2,192.168.45.4,IPv4,1514
217,1.704163000,192.168.45.2,192.168.45.4,IPv4,1514
218,1.705700000,192.168.45.2,192.168.45.4,IPv4,1514
219,1.706494000,192.168.45.2,192.168.45.4,IPv4,1514
220,1.708030000,192.168.45.2,192.168.45.4,IPv4,1514
221,1.709927000,192.168.45.2,192.168.45.4,UDP,737
222,1.710716000,192.168.45.2,192.168.45.4,IPv4,1514
223,1.711511000,192.168.45.2,192.168.45.4,IPv4,1514
224,1.712276000,192.168.45.2,192.168.45.4,IPv4,1514
225,1.713819000,192.168.45.2,192.168.45.4,IPv4,1514
226,1.716860000,192.168.45.2,192.168.45.4,IPv4,1514
227,1.718397000,192.168.45.2,192.168.45.4,IPv4,1514
228,1.719940000,192.168.45.2,192.168.45.4,IPv4,1514
