No.,Time,Source,Destination,Protocol,Length,Info
45,0.526473000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cad2)
46,0.538832000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cad3)
47,0.551193000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cad4)
48,0.556800000,192.168.45.2,192.168.45.4,UDP,651,48700  >  54002  Len=609
49,0.568667000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cad6)
50,0.581029000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cad7)
51,0.593388000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cad8)
52,0.605743000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cad9)
53,0.618101000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cada)
54,0.630462000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cadb)
55,0.642822000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cadc)
56,0.655183000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cadd)
57,0.667537000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cade)
58,0.679896000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cadf)
59,0.683322000,192.168.45.2,192.168.45.4,UDP,372,48700  >  54002  Len=330
60,0.695198000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae1)
61,0.707536000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae2)
62,0.719924000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae3)
63,0.732270000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae4)
64,0.744629000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae5)
65,0.756989000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae6)
66,0.769349000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae7)
67,0.781710000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae8)
68,0.794062000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cae9)
69,0.806423000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caea)
70,0.818782000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caeb)
71,0.831144000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caec)
72,0.843499000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caed)
73,0.855859000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caee)
74,0.868220000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caef)
75,0.880577000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf0)
76,0.892937000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf1)
77,0.905282000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf2)
