No.,Time,Source,Destination,Protocol,Length
1,0.000000000,192.168.45.2,192.168.45.4,IPv4,1514
2,0.000806000,192.168.45.2,192.168.45.4,IPv4,1514
3,0.001558000,192.168.45.2,192.168.45.4,IPv4,1514
4,0.002390000,192.168.45.2,192.168.45.4,IPv4,1514
5,0.003147000,192.168.45.2,192.168.45.4,IPv4,1514
6,0.003940000,192.168.45.2,192.168.45.4,IPv4,1514
7,0.004728000,192.168.45.2,192.168.45.4,IPv4,1514
8,0.005520000,192.168.45.2,192.168.45.4,IPv4,1514
9,0.006311000,192.168.45.2,192.168.45.4,IPv4,1514
10,0.006501000,192.168.45.2,192.168.45.4,UDP,318
44,0.036163000,192.168.45.2,192.168.45.4,IPv4,1514
45,0.036947000,192.168.45.2,192.168.45.4,IPv4,1514
46,0.037741000,192.168.45.2,192.168.45.4,IPv4,1514
47,0.038533000,192.168.45.2,192.168.45.4,IPv4,1514
48,0.039322000,192.168.45.2,192.168.45.4,IPv4,1514
49,0.040121000,192.168.45.2,192.168.45.4,IPv4,1514
50,0.040898000,192.168.45.2,192.168.45.4,IPv4,1514
51,0.041692000,192.168.45.2,192.168.45.4,IPv4,1514
52,0.042486000,192.168.45.2,192.168.45.4,IPv4,1514
53,0.043276000,192.168.45.2,192.168.45.4,IPv4,1514
54,0.044072000,192.168.45.2,192.168.45.4,IPv4,1514
55,0.044860000,192.168.45.2,192.168.45.4,IPv4,1514
56,0.045377000,192.168.45.2,192.168.45.4,UDP,972
106,0.083261000,192.168.45.2,192.168.45.4,IPv4,1514
107,0.084055000,192.168.45.2,192.168.45.4,IPv4,1514
108,0.084845000,192.168.45.2,192.168.45.4,IPv4,1514
109,0.085634000,192.168.45.2,192.168.45.4,IPv4,1514
110,0.086427000,192.168.45.2,192.168.45.4,IPv4,1514
111,0.087219000,192.168.45.2,192.168.45.4,IPv4,1514
112,0.088007000,192.168.45.2,192.168.45.4,IPv4,1514
113,0.088800000,192.168.45.2,192.168.45.4,IPv4,1514
114,0.089592000,192.168.45.2,192.168.45.4,IPv4,1514
115,0.090383000,192.168.45.2,192.168.45.4,IPv4,1514
116,0.091173000,192.168.45.2,192.168.45.4,IPv4,1514
117,0.091961000,192.168.45.2,192.168.45.4,IPv4,1514
118,0.092757000,192.168.45.2,192.168.45.4,IPv4,1514
119,0.092896000,192.168.45.2,192.168.45.4,UDP,221
133,0.103482000,192.168.45.2,192.168.45.4,IPv4,1514
134,0.104276000,192.168.45.2,192.168.45.4,IPv4,1514
135,0.105065000,192.168.45.2,192.168.45.4,IPv4,1514
136,0.105857000,192.168.45.2,192.168.45.4,IPv4,1514
137,0.106646000,192.168.45.2,192.168.45.4,IPv4,1514
138,0.107447000,192.168.45.2,192.168.45.4,IPv4,1514
139,0.108225000,192.168.45.2,192.168.45.4,IPv4,1514
140,0.109017000,192.168.45.2,192.168.45.4,IPv4,1514
141,0.109814000,192.168.45.2,192.168.45.4,IPv4,1514
142,0.110600000,192.168.45.2,192.168.45.4,IPv4,1514
143,0.111393000,192.168.45.2,192.168.45.4,IPv4,1514
144,0.112184000,192.168.45.2,192.168.45.4,IPv4,1514
145,0.112976000,192.168.45.2,192.168.45.4,IPv4,1514
172,0.137696000,192.168.45.2,192.168.45.4,IPv4,1514
173,0.138489000,192.168.45.2,192.168.45.4,IPv4,1514
174,0.139280000,192.168.45.2,192.168.45.4,IPv4,1514
175,0.140069000,192.168.45.2,192.168.45.4,IPv4,1514
176,0.140861000,192.168.45.2,192.168.45.4,IPv4,1514
177,0.141649000,192.168.45.2,192.168.45.4,IPv4,1514
178,0.142441000,192.168.45.2,192.168.45.4,IPv4,1514
179,0.143230000,192.168.45.2,192.168.45.4,IPv4,1514
180,0.144027000,192.168.45.2,192.168.45.4,IPv4,1514
181,0.144811000,192.168.45.2,192.168.45.4,IPv4,1514
182,0.145609000,192.168.45.2,192.168.45.4,IPv4,1514
183,0.146230000,192.168.45.2,192.168.45.4,UDP,1187
184,0.146991000,192.168.45.2,192.168.45.4,IPv4,1514
185,0.147784000,192.168.45.2,192.168.45.4,IPv4,1514
186,0.148574000,192.168.45.2,192.168.45.4,IPv4,1514
187,0.149366000,192.168.45.2,192.168.45.4,IPv4,1514
188,0.150155000,192.168.45.2,192.168.45.4,IPv4,1514
189,0.150949000,192.168.45.2,192.168.45.4,IPv4,1514
190,0.151739000,192.168.45.2,192.168.45.4,IPv4,1514
191,0.152532000,192.168.45.2,192.168.45.4,IPv4,1514
192,0.153320000,192.168.45.2,192.168.45.4,IPv4,1514
193,0.154116000,192.168.45.2,192.168.45.4,IPv4,1514
194,0.154900000,192.168.45.2,192.168.45.4,IPv4,1514
195,0.155695000,192.168.45.2,192.168.45.4,IPv4,1514
196,0.156454000,192.168.45.2,192.168.45.4,UDP,1451
197,0.157212000,192.168.45.2,192.168.45.4,IPv4,1514
198,0.158002000,192.168.45.2,192.168.45.4,IPv4,1514
199,0.158795000,192.168.45.2,192.168.45.4,IPv4,1514
200,0.159586000,192.168.45.2,192.168.45.4,IPv4,1514
201,0.160380000,192.168.45.2,192.168.45.4,IPv4,1514
202,0.161166000,192.168.45.2,192.168.45.4,IPv4,1514
203,0.161960000,192.168.45.2,192.168.45.4,IPv4,1514
204,0.162748000,192.168.45.2,192.168.45.4,IPv4,1514
205,0.163540000,192.168.45.2,192.168.45.4,IPv4,1514
206,0.164331000,192.168.45.2,192.168.45.4,IPv4,1514
207,0.165122000,192.168.45.2,192.168.45.4,IPv4,1514
208,0.165911000,192.168.45.2,192.168.45.4,IPv4,1514
209,0.166701000,192.168.45.2,192.168.45.4,IPv4,1514
210,0.167497000,192.168.45.2,192.168.45.4,IPv4,1514
211,0.168283000,192.168.45.2,192.168.45.4,IPv4,1514
212,0.168713000,192.168.45.2,192.168.45.4,UDP,789
213,0.169474000,192.168.45.2,192.168.45.4,IPv4,1514
214,0.170264000,192.168.45.2,192.168.45.4,IPv4,1514
215,0.171055000,192.168.45.2,192.168.45.4,IPv4,1514
216,0.171846000,192.168.45.2,192.168.45.4,IPv4,1514
217,0.172638000,192.168.45.2,192.168.45.4,IPv4,1514
218,0.173428000,192.168.45.2,192.168.45.4,IPv4,1514
219,0.174220000,192.168.45.2,192.168.45.4,IPv4,1514
