No.,Time,Source,Destination,Protocol,Length
59,0.138445000,192.168.45.2,192.168.45.4,IPv4,1514
60,0.139233000,192.168.45.2,192.168.45.4,IPv4,1514
61,0.140027000,192.168.45.2,192.168.45.4,IPv4,1514
62,0.140816000,192.168.45.2,192.168.45.4,IPv4,1514
63,0.141607000,192.168.45.2,192.168.45.4,IPv4,1514
64,0.142399000,192.168.45.2,192.168.45.4,IPv4,1514
65,0.143186000,192.168.45.2,192.168.45.4,IPv4,1514
66,0.143981000,192.168.45.2,192.168.45.4,IPv4,1514
67,0.144770000,192.168.45.2,192.168.45.4,IPv4,1514
68,0.145084000,192.168.45.2,192.168.45.4,UDP,564
69,0.237104000,192.168.45.2,192.168.45.4,IPv4,1514
70,0.237896000,192.168.45.2,192.168.45.4,IPv4,1514
71,0.238684000,192.168.45.2,192.168.45.4,IPv4,1514
72,0.239478000,192.168.45.2,192.168.45.4,IPv4,1514
73,0.240266000,192.168.45.2,192.168.45.4,IPv4,1514
74,0.241059000,192.168.45.2,192.168.45.4,IPv4,1514
75,0.241848000,192.168.45.2,192.168.45.4,IPv4,1514
76,0.242641000,192.168.45.2,192.168.45.4,IPv4,1514
77,0.243431000,192.168.45.2,192.168.45.4,IPv4,1514
78,0.244226000,192.168.45.2,192.168.45.4,IPv4,1514
79,0.245013000,192.168.45.2,192.168.45.4,IPv4,1514
80,0.245446000,192.168.45.2,192.168.45.4,UDP,802
81,0.315330000,192.168.45.2,192.168.45.4,IPv4,1514
82,0.316116000,192.168.45.2,192.168.45.4,IPv4,1514
83,0.316910000,192.168.45.2,192.168.45.4,IPv4,1514
84,0.317699000,192.168.45.2,192.168.45.4,IPv4,1514
85,0.318494000,192.168.45.2,192.168.45.4,IPv4,1514
86,0.319281000,192.168.45.2,192.168.45.4,IPv4,1514
87,0.320074000,192.168.45.2,192.168.45.4,IPv4,1514
88,0.320864000,192.168.45.2,192.168.45.4,IPv4,1514
89,0.321656000,192.168.45.2,192.168.45.4,IPv4,1514
90,0.322446000,192.168.45.2,192.168.45.4,IPv4,1514
91,0.322581000,192.168.45.2,192.168.45.4,UDP,210
94,0.526557000,192.168.45.2,192.168.45.4,IPv4,1514
95,0.527350000,192.168.45.2,192.168.45.4,IPv4,1514
96,0.528137000,192.168.45.2,192.168.45.4,IPv4,1514
97,0.528931000,192.168.45.2,192.168.45.4,IPv4,1514
98,0.529719000,192.168.45.2,192.168.45.4,IPv4,1514
99,0.530512000,192.168.45.2,192.168.45.4,IPv4,1514
100,0.531301000,192.168.45.2,192.168.45.4,IPv4,1514
101,0.532096000,192.168.45.2,192.168.45.4,IPv4,1514
102,0.532885000,192.168.45.2,192.168.45.4,IPv4,1514
103,0.533678000,192.168.45.2,192.168.45.4,IPv4,1514
104,0.534463000,192.168.45.2,192.168.45.4,IPv4,1514
105,0.535258000,192.168.45.2,192.168.45.4,IPv4,1514
106,0.536047000,192.168.45.2,192.168.45.4,IPv4,1514
107,0.536208000,192.168.45.2,192.168.45.4,UDP,263
108,0.675164000,192.168.45.2,192.168.45.4,IPv4,1514
109,0.675954000,192.168.45.2,192.168.45.4,IPv4,1514
110,0.676744000,192.168.45.2,192.168.45.4,IPv4,1514
111,0.677533000,192.168.45.2,192.168.45.4,IPv4,1514
112,0.678327000,192.168.45.2,192.168.45.4,IPv4,1514
113,0.679115000,192.168.45.2,192.168.45.4,IPv4,1514
114,0.684397000,192.168.45.2,192.168.45.4,IPv4,1514
115,0.685185000,192.168.45.2,192.168.45.4,IPv4,1514
116,0.685980000,192.168.45.2,192.168.45.4,IPv4,1514
117,0.686762000,192.168.45.2,192.168.45.4,IPv4,1514
