No.,Time,Source,Destination,Protocol,Length
1,0.000000000,192.168.45.2,192.168.45.4,IPv4,1514
2,0.000806000,192.168.45.2,192.168.45.4,IPv4,1514
3,0.001596000,192.168.45.2,192.168.45.4,IPv4,1514
4,0.002379000,192.168.45.2,192.168.45.4,IPv4,1514
5,0.003179000,192.168.45.2,192.168.45.4,IPv4,1514
6,0.003972000,192.168.45.2,192.168.45.4,IPv4,1514
7,0.004760000,192.168.45.2,192.168.45.4,IPv4,1514
8,0.005551000,192.168.45.2,192.168.45.4,IPv4,1514
9,0.006340000,192.168.45.2,192.168.45.4,IPv4,1514
10,0.006530000,192.168.45.2,192.168.45.4,UDP,318
44,0.035743000,192.168.45.2,192.168.45.4,IPv4,1514
45,0.036535000,192.168.45.2,192.168.45.4,IPv4,1514
46,0.037324000,192.168.45.2,192.168.45.4,IPv4,1514
47,0.038117000,192.168.45.2,192.168.45.4,IPv4,1514
48,0.038905000,192.168.45.2,192.168.45.4,IPv4,1514
49,0.039700000,192.168.45.2,192.168.45.4,IPv4,1514
50,0.040489000,192.168.45.2,192.168.45.4,IPv4,1514
51,0.041281000,192.168.45.2,192.168.45.4,IPv4,1514
52,0.042073000,192.168.45.2,192.168.45.4,IPv4,1514
53,0.042866000,192.168.45.2,192.168.45.4,IPv4,1514
54,0.043653000,192.168.45.2,192.168.45.4,IPv4,1514
55,0.044446000,192.168.45.2,192.168.45.4,IPv4,1514
56,0.044961000,192.168.45.2,192.168.45.4,UDP,972
