No.,Time,Source,Destination,Protocol,Length
1,0.000000000,192.168.45.2,192.168.45.4,IPv4,1514
2,0.000827000,192.168.45.2,192.168.45.4,IPv4,1514
3,0.006709000,192.168.45.2,192.168.45.4,IPv4,1514
4,0.007500000,192.168.45.2,192.168.45.4,IPv4,1514
5,0.008291000,192.168.45.2,192.168.45.4,IPv4,1514
6,0.009078000,192.168.45.2,192.168.45.4,IPv4,1514
7,0.009867000,192.168.45.2,192.168.45.4,IPv4,1514
8,0.010660000,192.168.45.2,192.168.45.4,IPv4,1514
9,0.011447000,192.168.45.2,192.168.45.4,IPv4,1514
10,0.011637000,192.168.45.2,192.168.45.4,UDP,315
11,0.012401000,192.168.45.2,192.168.45.4,IPv4,1514
12,0.013192000,192.168.45.2,192.168.45.4,IPv4,1514
13,0.013982000,192.168.45.2,192.168.45.4,IPv4,1514
14,0.014776000,192.168.45.2,192.168.45.4,IPv4,1514
15,0.015564000,192.168.45.2,192.168.45.4,IPv4,1514
16,0.016351000,192.168.45.2,192.168.45.4,IPv4,1514
17,0.017149000,192.168.45.2,192.168.45.4,IPv4,1514
18,0.017935000,192.168.45.2,192.168.45.4,IPv4,1514
19,0.018729000,192.168.45.2,192.168.45.4,IPv4,1514
20,0.019517000,192.168.45.2,192.168.45.4,IPv4,1514
21,0.019863000,192.168.45.2,192.168.45.4,UDP,625
22,0.020623000,192.168.45.2,192.168.45.4,IPv4,1514
23,0.021418000,192.168.45.2,192.168.45.4,IPv4,1514
24,0.022207000,192.168.45.2,192.168.45.4,IPv4,1514
25,0.022999000,192.168.45.2,192.168.45.4,IPv4,1514
26,0.023788000,192.168.45.2,192.168.45.4,IPv4,1514
27,0.024581000,192.168.45.2,192.168.45.4,IPv4,1514
28,0.025368000,192.168.45.2,192.168.45.4,IPv4,1514
29,0.026163000,192.168.45.2,192.168.45.4,IPv4,1514
30,0.026954000,192.168.45.2,192.168.45.4,IPv4,1514
31,0.027742000,192.168.45.2,192.168.45.4,IPv4,1514
32,0.028536000,192.168.45.2,192.168.45.4,IPv4,1514
33,0.029323000,192.168.45.2,192.168.45.4,IPv4,1514
34,0.030122000,192.168.45.2,192.168.45.4,IPv4,1514
35,0.030899000,192.168.45.2,192.168.45.4,IPv4,1514
36,0.031699000,192.168.45.2,192.168.45.4,IPv4,1514
37,0.032487000,192.168.45.2,192.168.45.4,IPv4,1514
38,0.033281000,192.168.45.2,192.168.45.4,IPv4,1514
39,0.034069000,192.168.45.2,192.168.45.4,IPv4,1514
40,0.034864000,192.168.45.2,192.168.45.4,IPv4,1514
41,0.035654000,192.168.45.2,192.168.45.4,IPv4,1514
42,0.036447000,192.168.45.2,192.168.45.4,IPv4,1514
43,0.037233000,192.168.45.2,192.168.45.4,IPv4,1514
44,0.038028000,192.168.45.2,192.168.45.4,IPv4,1514
45,0.038816000,192.168.45.2,192.168.45.4,IPv4,1514
46,0.039608000,192.168.45.2,192.168.45.4,IPv4,1514
47,0.040399000,192.168.45.2,192.168.45.4,IPv4,1514
48,0.040759000,192.168.45.2,192.168.45.4,UDP,651
49,0.041518000,192.168.45.2,192.168.45.4,IPv4,1514
50,0.042308000,192.168.45.2,192.168.45.4,IPv4,1514
51,0.043102000,192.168.45.2,192.168.45.4,IPv4,1514
52,0.043890000,192.168.45.2,192.168.45.4,IPv4,1514
53,0.044680000,192.168.45.2,192.168.45.4,IPv4,1514
54,0.045474000,192.168.45.2,192.168.45.4,IPv4,1514
55,0.046260000,192.168.45.2,192.168.45.4,IPv4,1514
56,0.047053000,192.168.45.2,192.168.45.4,IPv4,1514
57,0.047845000,192.168.45.2,192.168.45.4,IPv4,1514
58,0.048636000,192.168.45.2,192.168.45.4,IPv4,1514
92,0.323345000,192.168.45.2,192.168.45.4,IPv4,1514
93,0.324137000,192.168.45.2,192.168.45.4,IPv4,1514
143,0.856123000,192.168.45.2,192.168.45.4,IPv4,1514
144,0.856917000,192.168.45.2,192.168.45.4,IPv4,1514
145,0.857708000,192.168.45.2,192.168.45.4,IPv4,1514
146,0.858501000,192.168.45.2,192.168.45.4,IPv4,1514
147,0.859288000,192.168.45.2,192.168.45.4,IPv4,1514
148,0.860082000,192.168.45.2,192.168.45.4,IPv4,1514
149,0.860870000,192.168.45.2,192.168.45.4,IPv4,1514
150,0.861664000,192.168.45.2,192.168.45.4,IPv4,1514
151,0.862451000,192.168.45.2,192.168.45.4,IPv4,1514
152,0.863245000,192.168.45.2,192.168.45.4,IPv4,1514
153,0.864032000,192.168.45.2,192.168.45.4,IPv4,1514
154,0.864827000,192.168.45.2,192.168.45.4,IPv4,1514
155,0.865618000,192.168.45.2,192.168.45.4,IPv4,1514
156,0.865757000,192.168.45.2,192.168.45.4,UDP,223
157,0.866522000,192.168.45.2,192.168.45.4,IPv4,1514
158,0.867312000,192.168.45.2,192.168.45.4,IPv4,1514
173,1.277226000,192.168.45.2,192.168.45.4,IPv4,1514
174,1.278019000,192.168.45.2,192.168.45.4,IPv4,1514
187,1.447624000,192.168.45.2,192.168.45.4,IPv4,1514
188,1.448418000,192.168.45.2,192.168.45.4,IPv4,1514
189,1.449209000,192.168.45.2,192.168.45.4,IPv4,1514
190,1.449998000,192.168.45.2,192.168.45.4,IPv4,1514
191,1.450793000,192.168.45.2,192.168.45.4,IPv4,1514
192,1.451580000,192.168.45.2,192.168.45.4,IPv4,1514
193,1.452371000,192.168.45.2,192.168.45.4,IPv4,1514
194,1.453164000,192.168.45.2,192.168.45.4,IPv4,1514
195,1.453951000,192.168.45.2,192.168.45.4,IPv4,1514
196,1.454745000,192.168.45.2,192.168.45.4,IPv4,1514
197,1.455538000,192.168.45.2,192.168.45.4,IPv4,1514
198,1.456322000,192.168.45.2,192.168.45.4,IPv4,1514
199,1.457114000,192.168.45.2,192.168.45.4,IPv4,1514
200,1.457909000,192.168.45.2,192.168.45.4,IPv4,1514
201,1.458697000,192.168.45.2,192.168.45.4,IPv4,1514
202,1.459092000,192.168.45.2,192.168.45.4,UDP,728
203,1.459858000,192.168.45.2,192.168.45.4,IPv4,1514
204,1.460647000,192.168.45.2,192.168.45.4,IPv4,1514
205,1.461435000,192.168.45.2,192.168.45.4,IPv4,1514
206,1.462230000,192.168.45.2,192.168.45.4,IPv4,1514
207,1.463019000,192.168.45.2,192.168.45.4,IPv4,1514
208,1.463813000,192.168.45.2,192.168.45.4,IPv4,1514
209,1.464599000,192.168.45.2,192.168.45.4,IPv4,1514
210,1.465393000,192.168.45.2,192.168.45.4,IPv4,1514
211,1.466182000,192.168.45.2,192.168.45.4,IPv4,1514
212,1.466975000,192.168.45.2,192.168.45.4,IPv4,1514
213,1.467765000,192.168.45.2,192.168.45.4,IPv4,1514
214,1.468557000,192.168.45.2,192.168.45.4,IPv4,1514
215,1.469347000,192.168.45.2,192.168.45.4,IPv4,1514
216,1.469411000,192.168.45.2,192.168.45.4,UDP,70
217,1.470175000,192.168.45.2,192.168.45.4,IPv4,1514
218,1.470967000,192.168.45.2,192.168.45.4,IPv4,1514
219,1.471761000,192.168.45.2,192.168.45.4,IPv4,1514
233,1.957458000,192.168.45.2,192.168.45.4,IPv4,1514
234,1.958245000,192.168.45.2,192.168.45.4,IPv4,1514
235,1.959039000,192.168.45.2,192.168.45.4,IPv4,1514
236,1.959828000,192.168.45.2,192.168.45.4,IPv4,1514
250,2.150046000,192.168.45.2,192.168.45.4,IPv4,1514
251,2.150833000,192.168.45.2,192.168.45.4,IPv4,1514
252,2.151624000,192.168.45.2,192.168.45.4,IPv4,1514
253,2.152418000,192.168.45.2,192.168.45.4,IPv4,1514
254,2.153203000,192.168.45.2,192.168.45.4,IPv4,1514
255,2.153998000,192.168.45.2,192.168.45.4,IPv4,1514
256,2.154787000,192.168.45.2,192.168.45.4,IPv4,1514
257,2.155580000,192.168.45.2,192.168.45.4,IPv4,1514
258,2.156368000,192.168.45.2,192.168.45.4,IPv4,1514
259,2.157161000,192.168.45.2,192.168.45.4,IPv4,1514
260,2.157516000,192.168.45.2,192.168.45.4,UDP,652
261,2.158277000,192.168.45.2,192.168.45.4,IPv4,1514
262,2.159071000,192.168.45.2,192.168.45.4,IPv4,1514
263,2.159859000,192.168.45.2,192.168.45.4,IPv4,1514
264,2.160653000,192.168.45.2,192.168.45.4,IPv4,1514
265,2.161443000,192.168.45.2,192.168.45.4,IPv4,1514
